Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
2/14/24,2/14/24,2/16/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.232925,$266.09,$61.98,$61.98
2/15/24,2/15/24,2/15/24,,ACH Deposit,ACH,,,$471.00,$0.00
2/15/24,2/15/24,2/17/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.874567,$417.48,($782.59),$782.59
2/16/24,2/16/24,2/18/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.714586,$413.39,$708.79,$708.79
2/19/24,2/19/24,2/21/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.70257,$844.83,($593.55),$593.55
2/20/24,2/20/24,2/22/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.935635,$845.12,($790.72),$790.72
2/21/24,2/21/24,2/23/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.74143,$294.69,($513.18),$513.18
2/21/24,2/21/24,2/23/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.849386,$388.39,$718.28,$718.28
2/22/24,2/22/24,2/24/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.386166,$418.32,($161.54),$161.54
2/22/24,2/22/24,2/24/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.341442,$267.03,$91.18,$91.18
2/23/24,2/23/24,2/25/24,AAPL,Apple\nCUSIP: 037833100,Sell,4.258519,$292.63,"$1,246.17","$1,246.17"
2/26/24,2/26/24,2/28/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.169432,$395.89,($462.97),$462.97
2/26/24,2/26/24,2/28/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.830832,$855.25,"$1,565.82","$1,565.82"
2/27/24,2/27/24,2/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.184142,$395.90,($72.90),$72.90
2/27/24,2/27/24,2/27/24,NVDA,Cash Div: R/D 2024-02-27 P/D 2024-02-27 - 4.915076 shares at 0.0346,CDIV,,,$0.17,$0.00
2/27/24,2/27/24,2/29/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.541886,$276.18,"$1,254.38","$1,254.38"
2/28/24,2/28/24,3/1/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.26343,$267.28,($337.69),$337.69
2/28/24,2/28/24,2/28/24,,Interest Payment,INT,,,$7.35,$0.00
2/28/24,2/28/24,3/1/24,AAPL,Apple\nCUSIP: 037833100,Sell,4.319674,$290.56,"$1,255.12","$1,255.12"
2/29/24,2/29/24,3/2/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.264641,$847.25,($224.22),$224.22
3/1/24,3/1/24,3/1/24,,ACH Deposit,ACH,,,$879.00,$0.00
3/4/24,3/4/24,3/6/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.437031,$229.88,($330.34),$330.34
3/5/24,3/5/24,3/7/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.160747,$419.25,($67.39),$67.39
3/5/24,3/5/24,3/7/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.842704,$226.51,"$1,323.43","$1,323.43"
3/6/24,3/6/24,3/8/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.247856,$267.11,($600.42),$600.42
3/6/24,3/6/24,3/8/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.099211,$281.18,$27.90,$27.90
3/7/24,3/7/24,3/9/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.104486,$229.97,($483.97),$483.97
3/7/24,3/7/24,3/9/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,6.929631,$423.60,"$2,935.39","$2,935.39"
3/8/24,3/8/24,3/10/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.605495,$388.96,$624.47,$624.47
3/11/24,3/11/24,3/13/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.933406,$266.93,($249.15),$249.15
3/11/24,3/11/24,3/13/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.099875,$818.24,$899.96,$899.96
3/12/24,3/12/24,3/14/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.423373,$295.27,($125.01),$125.01
3/12/24,3/12/24,3/14/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.023652,$283.01,$6.69,$6.69
3/13/24,3/13/24,3/15/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.845224,$395.57,($729.92),$729.92
3/14/24,3/14/24,3/16/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.344361,$419.60,($144.49),$144.49
3/14/24,3/14/24,3/16/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.186839,$423.36,$925.82,$925.82
3/15/24,3/15/24,3/15/24,,ACH Deposit,ACH,,,$954.00,$0.00
3/15/24,3/15/24,3/17/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.023134,$274.03,$6.34,$6.34
3/18/24,3/18/24,3/20/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.513209,$230.15,($808.57),$808.57
3/18/24,3/18/24,3/20/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.952809,$283.63,$270.25,$270.25
3/19/24,3/19/24,3/21/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.725617,$419.70,($724.24),$724.24
3/19/24,3/19/24,3/21/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.125998,$232.40,"$1,191.28","$1,191.28"
3/20/24,3/20/24,3/22/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.707309,$230.16,($162.79),$162.79
3/21/24,3/21/24,3/23/24,AAPL,Apple\nCUSIP: 037833100,Buy,2.618711,$295.23,($773.12),$773.12
3/21/24,3/21/24,3/23/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.822799,$412.59,"$1,164.66","$1,164.66"
3/22/24,3/22/24,3/24/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.520464,$258.70,$652.04,$652.04
3/25/24,3/25/24,3/27/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.385788,$394.89,($547.23),$547.23
3/26/24,3/26/24,3/28/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.425537,$266.13,($379.38),$379.38
3/27/24,3/27/24,3/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.720323,$394.76,($679.11),$679.11
3/27/24,3/27/24,3/27/24,AAPL,Cash Div: R/D 2024-03-27 P/D 2024-03-27 - 4.430496 shares at 0.1332,CDIV,,,$0.59,$0.00
3/28/24,3/28/24,3/30/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.578087,$266.00,($419.77),$419.77
3/28/24,3/28/24,3/28/24,,Interest Payment,INT,,,$8.05,$0.00
3/28/24,3/28/24,3/30/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.889501,$408.24,$363.13,$363.13
4/1/24,4/1/24,4/1/24,,ACH Deposit,ACH,,,$639.00,$0.00
4/1/24,4/1/24,4/3/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.944992,$265.76,($251.14),$251.14
4/2/24,4/2/24,4/4/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.724219,$394.35,($679.95),$679.95
4/3/24,4/3/24,4/5/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.980275,$419.78,($411.50),$411.50
4/4/24,4/4/24,4/6/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.611441,$394.21,($241.04),$241.04
4/4/24,4/4/24,4/6/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,6.037183,$261.98,"$1,581.62","$1,581.62"
4/5/24,4/5/24,4/7/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.133753,$272.46,$853.82,$853.82
4/8/24,4/8/24,4/10/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.653255,$265.32,($703.96),$703.96
4/9/24,4/9/24,4/11/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.34586,$419.80,($564.99),$564.99
4/10/24,4/10/24,4/12/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.46691,$265.20,($123.82),$123.82
4/11/24,4/11/24,4/13/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.277845,$419.82,($536.46),$536.46
4/12/24,4/12/24,4/12/24,NVDA,Cash Div: R/D 2024-04-12 P/D 2024-04-12 - 4.737149 shares at 0.0338,CDIV,,,$0.16,$0.00
4/12/24,4/12/24,4/14/24,AAPL,Apple\nCUSIP: 037833100,Sell,1.625946,$295.20,$479.98,$479.98
4/15/24,4/15/24,4/15/24,,ACH Deposit,ACH,,,$783.00,$0.00
4/15/24,4/15/24,4/17/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.271922,$393.51,($894.02),$894.02
4/16/24,4/16/24,4/18/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.238753,$393.45,($487.39),$487.39
4/17/24,4/17/24,4/19/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.079264,$230.27,($478.79),$478.79
4/17/24,4/17/24,4/19/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.017779,$268.64,$273.42,$273.42
4/18/24,4/18/24,4/20/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.635179,$419.92,($686.64),$686.64
4/18/24,4/18/24,4/20/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,4.2161,$429.16,"$1,809.38","$1,809.38"
4/22/24,4/22/24,4/24/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.729803,$264.57,($457.65),$457.65
4/22/24,4/22/24,4/24/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,5.268155,$221.77,"$1,168.32","$1,168.32"
4/23/24,4/23/24,4/25/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.208752,$852.27,($177.91),$177.91
4/23/24,4/23/24,4/25/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.771168,$255.06,$451.75,$451.75
4/24/24,4/24/24,4/26/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.872931,$264.49,($495.37),$495.37
4/25/24,4/25/24,4/27/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.757347,$852.52,($645.65),$645.65
4/28/24,4/28/24,4/28/24,,Interest Payment,INT,,,$8.06,$0.00
4/29/24,4/29/24,5/1/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.277854,$230.50,($294.55),$294.55
4/29/24,4/29/24,5/1/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.469086,$405.87,$596.26,$596.26
4/30/24,4/30/24,5/2/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.796782,$294.99,($530.03),$530.03
4/30/24,4/30/24,5/2/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.579942,$429.54,$249.11,$249.11
5/1/24,5/1/24,5/1/24,,ACH Deposit,ACH,,,$404.00,$0.00
5/1/24,5/1/24,5/3/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.76354,$264.27,($730.32),$730.32
5/2/24,5/2/24,5/4/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.474696,$264.24,($389.67),$389.67
5/2/24,5/2/24,5/4/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.900908,$875.97,$789.17,$789.17
5/6/24,5/6/24,5/8/24,AMZN,Amazon\nCUSIP: 023135106,Buy,2.686868,$279.91,($752.08),$752.08
5/7/24,5/7/24,5/9/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.52419,$295.22,($154.75),$154.75
5/7/24,5/7/24,5/9/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.269592,$234.93,"$1,003.06","$1,003.06"
5/8/24,5/8/24,5/10/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.285498,$295.27,($379.57),$379.57
5/9/24,5/9/24,5/11/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.109428,$392.95,($828.90),$828.90
5/9/24,5/9/24,5/11/24,AAPL,Apple\nCUSIP: 037833100,Sell,2.266762,$284.31,$644.46,$644.46
5/10/24,5/10/24,5/12/24,AMZN,Amazon\nCUSIP: 023135106,Sell,2.014325,$281.94,$567.92,$567.92
5/12/24,5/12/24,5/12/24,AAPL,Cash Div: R/D 2024-05-12 P/D 2024-05-12 - 4.144258 shares at 0.1327,CDIV,,,$0.55,$0.00
5/13/24,5/13/24,5/15/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.456254,$393.07,($179.34),$179.34
5/14/24,5/14/24,5/16/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.513292,$264.20,($135.61),$135.61
5/14/24,5/14/24,5/16/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.33519,$224.04,$75.10,$75.10
5/15/24,5/15/24,5/15/24,,ACH Deposit,ACH,,,$968.00,$0.00
5/15/24,5/15/24,5/17/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.301583,$393.16,($511.73),$511.73
5/15/24,5/15/24,5/17/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.823094,$231.56,$190.60,$190.60
5/16/24,5/16/24,5/18/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.06106,$231.37,($476.87),$476.87
5/16/24,5/16/24,5/18/24,AAPL,Apple\nCUSIP: 037833100,Sell,2.825947,$293.63,$829.78,$829.78
5/17/24,5/17/24,5/19/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.526844,$240.46,$367.14,$367.14
5/20/24,5/20/24,5/22/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.327895,$264.35,($86.68),$86.68
5/20/24,5/20/24,5/22/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.091105,$408.63,$37.23,$37.23
5/21/24,5/21/24,5/23/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.896557,$281.39,($252.28),$252.28
5/22/24,5/22/24,5/24/24,AMZN,Amazon\nCUSIP: 023135106,Buy,2.081352,$281.52,($585.94),$585.94
5/23/24,5/23/24,5/25/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.405322,$393.75,($159.60),$159.60
5/23/24,5/23/24,5/25/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,5.834774,$387.89,"$2,263.25","$2,263.25"
5/27/24,5/27/24,5/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.876453,$394.17,($345.47),$345.47
5/27/24,5/27/24,5/27/24,NVDA,Cash Div: R/D 2024-05-27 P/D 2024-05-27 - 10.630359 shares at 0.0339,CDIV,,,$0.36,$0.00
5/28/24,5/28/24,5/30/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.195125,$394.30,($865.54),$865.54
5/28/24,5/28/24,5/28/24,,Interest Payment,INT,,,$8.33,$0.00
5/29/24,5/29/24,5/31/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.683526,$424.19,($289.94),$289.94
5/29/24,5/29/24,5/31/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,5.291895,$381.75,"$2,020.18","$2,020.18"
5/30/24,5/30/24,6/1/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.995128,$394.56,($392.64),$392.64
5/30/24,5/30/24,6/1/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.288309,$902.67,$260.25,$260.25
5/31/24,5/31/24,6/2/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.565577,$228.65,$129.32,$129.32
6/1/24,6/1/24,6/1/24,,ACH Deposit,ACH,,,"$1,083.00",$0.00
6/3/24,6/3/24,6/5/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.427908,$395.16,($564.25),$564.25
6/3/24,6/3/24,6/5/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,5.315865,$271.59,"$1,443.74","$1,443.74"
6/4/24,6/4/24,6/6/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.491434,$425.61,($209.16),$209.16
6/5/24,6/5/24,6/7/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.623887,$425.87,($691.56),$691.56
6/6/24,6/6/24,6/8/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.930504,$265.55,($512.65),$512.65
6/6/24,6/6/24,6/8/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.756736,$392.33,"$1,473.88","$1,473.88"
6/7/24,6/7/24,6/9/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.127185,$413.08,$465.62,$465.62
6/10/24,6/10/24,6/12/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.621514,$869.45,($540.38),$540.38
6/11/24,6/11/24,6/13/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.037763,$427.60,($443.75),$443.75
6/11/24,6/11/24,6/13/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,4.238033,$382.37,"$1,620.50","$1,620.50"
6/12/24,6/12/24,6/14/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.231132,$396.88,($488.61),$488.61
6/12/24,6/12/24,6/14/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.41215,$276.03,"$1,217.89","$1,217.89"
6/13/24,6/13/24,6/15/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.735335,$266.40,($195.89),$195.89
6/13/24,6/13/24,6/15/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.326904,$436.25,$578.86,$578.86
6/15/24,6/15/24,6/15/24,,ACH Deposit,ACH,,,$492.00,$0.00
6/17/24,6/17/24,6/19/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.19332,$398.07,($873.09),$873.09
6/17/24,6/17/24,6/19/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.420948,$314.35,$132.33,$132.33
6/18/24,6/18/24,6/20/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.601687,$875.24,($526.62),$526.62
6/19/24,6/19/24,6/21/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.894,$398.60,($754.95),$754.95
6/19/24,6/19/24,6/21/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.913205,$882.87,$806.24,$806.24
6/20/24,6/20/24,6/22/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.105292,$430.67,($476.02),$476.02
6/21/24,6/21/24,6/23/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.182501,$232.21,$42.38,$42.38
6/24/24,6/24/24,6/26/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.235836,$288.35,($68.00),$68.00
6/24/24,6/24/24,6/26/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.066989,$244.26,$16.36,$16.36
6/25/24,6/25/24,6/27/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.452692,$268.36,($121.48),$121.48
6/25/24,6/25/24,6/27/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.265533,$882.01,$234.20,$234.20
6/26/24,6/26/24,6/28/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.722242,$400.64,($690.00),$690.00
6/26/24,6/26/24,6/28/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.381259,$302.70,$115.41,$115.41
6/27/24,6/27/24,6/29/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.573323,$433.46,($248.51),$248.51
6/28/24,6/28/24,6/28/24,,Interest Payment,INT,,,$8.71,$0.00
6/28/24,6/28/24,6/30/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.290173,$293.37,$85.13,$85.13
7/1/24,7/1/24,7/1/24,,ACH Deposit,ACH,,,$822.00,$0.00
7/1/24,7/1/24,7/3/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.015972,$238.67,($719.82),$719.82
7/2/24,7/2/24,7/4/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.600328,$238.92,($621.27),$621.27
7/3/24,7/3/24,7/5/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.295494,$304.88,($394.97),$394.97
7/3/24,7/3/24,7/5/24,AMZN,Amazon\nCUSIP: 023135106,Sell,1.770538,$299.79,$530.79,$530.79
7/4/24,7/4/24,7/6/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.90045,$436.61,($829.76),$829.76
7/5/24,7/5/24,7/7/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.675371,$434.01,"$1,161.14","$1,161.14"
7/8/24,7/8/24,7/10/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.240244,$271.20,($336.35),$336.35
7/9/24,7/9/24,7/11/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.049812,$405.26,($830.71),$830.71
7/10/24,7/10/24,7/12/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.417096,$439.58,($622.93),$622.93
7/10/24,7/10/24,7/12/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.839976,$267.33,"$1,026.54","$1,026.54"
7/11/24,7/11/24,7/13/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.125832,$271.95,($306.17),$306.17
7/12/24,7/12/24,7/14/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.591988,$234.84,$608.70,$608.70
7/15/24,7/15/24,7/15/24,,ACH Deposit,ACH,,,$846.00,$0.00
7/15/24,7/15/24,7/17/24,AAPL,Apple\nCUSIP: 037833100,Buy,0.996489,$308.91,($307.83),$307.83
7/15/24,7/15/24,7/17/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.718529,$463.86,$797.16,$797.16
7/16/24,7/16/24,7/18/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.709167,$442.78,($314.00),$314.00
7/16/24,7/16/24,7/18/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.66256,$275.04,$457.27,$457.27
7/17/24,7/17/24,7/19/24,AMZN,Amazon\nCUSIP: 023135106,Buy,2.646935,$296.17,($783.94),$783.94
7/17/24,7/17/24,7/19/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,0.548147,$277.70,$152.22,$152.22
7/18/24,7/18/24,7/20/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.685067,$905.30,($620.19),$620.19
7/22/24,7/22/24,7/24/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.933185,$298.17,($278.25),$278.25
7/22/24,7/22/24,7/24/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.311245,$402.41,"$1,332.48","$1,332.48"
7/23/24,7/23/24,7/25/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.702927,$911.47,($640.70),$640.70
7/23/24,7/23/24,7/25/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.519239,$306.27,$159.03,$159.03
7/24/24,7/24/24,7/26/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.739812,$245.34,($181.51),$181.51
7/24/24,7/24/24,7/26/24,AMZN,Amazon\nCUSIP: 023135106,Sell,1.819056,$297.52,$541.21,$541.21
7/25/24,7/25/24,7/27/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.690614,$412.30,($697.04),$697.04
7/26/24,7/26/24,7/28/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.179556,$427.25,"$1,358.47","$1,358.47"
7/28/24,7/28/24,7/28/24,,Interest Payment,INT,,,$8.88,$0.00
7/29/24,7/29/24,7/31/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.319481,$277.14,($365.68),$365.68
7/30/24,7/30/24,8/1/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.799325,$277.46,($499.24),$499.24
7/31/24,7/31/24,8/2/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.116556,$415.27,($878.94),$878.94
8/1/24,8/1/24,8/1/24,,ACH Deposit,ACH,,,$983.00,$0.00
8/1/24,8/1/24,8/3/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.098222,$278.10,($861.62),$861.62
8/1/24,8/1/24,8/3/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.625767,$966.31,$604.68,$604.68
8/2/24,8/2/24,8/4/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.959923,$452.95,$887.75,$887.75
8/5/24,8/5/24,8/7/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.54664,$279.42,($432.16),$432.16
8/6/24,8/6/24,8/8/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.148191,$455.56,($523.07),$523.07
8/7/24,8/7/24,8/9/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.160173,$456.22,($529.29),$529.29
8/7/24,8/7/24,8/9/24,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.349993,$457.51,$617.64,$617.64
8/8/24,8/8/24,8/10/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.328016,$456.88,($606.74),$606.74
8/12/24,8/12/24,8/14/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.811633,$307.49,($249.57),$249.57
8/13/24,8/13/24,8/15/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.44268,$252.39,($111.73),$111.73
8/13/24,8/13/24,8/15/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.678249,$315.15,$213.75,$213.75
8/14/24,8/14/24,8/16/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.092714,$422.68,($884.55),$884.55
8/14/24,8/14/24,8/16/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.474679,$957.59,$454.55,$454.55
8/15/24,8/15/24,8/15/24,,ACH Deposit,ACH,,,$608.00,$0.00
8/15/24,8/15/24,8/17/24,AMZN,Amazon\nCUSIP: 023135106,Buy,1.793419,$308.91,($554.01),$554.01
8/15/24,8/15/24,8/17/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.23131,$969.99,$224.37,$224.37
8/16/24,8/16/24,8/18/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.724337,$254.81,$439.38,$439.38
8/19/24,8/19/24,8/21/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.117129,$948.83,($111.14),$111.14
8/19/24,8/19/24,8/21/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.656124,$292.05,$483.67,$483.67
8/20/24,8/20/24,8/22/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.597435,$284.62,($454.66),$454.66
8/21/24,8/21/24,8/23/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.692627,$255.40,($687.70),$687.70
8/22/24,8/22/24,8/24/24,AMZN,Amazon\nCUSIP: 023135106,Buy,1.533276,$312.27,($478.80),$478.80
8/22/24,8/22/24,8/24/24,AAPL,Apple\nCUSIP: 037833100,Sell,0.535146,$327.91,$175.48,$175.48
8/26/24,8/26/24,8/28/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.675025,$286.77,($193.58),$193.58
8/26/24,8/26/24,8/28/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.141916,$288.53,$906.54,$906.54
8/27/24,8/27/24,8/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.766374,$429.94,($759.43),$759.43
8/27/24,8/27/24,8/29/24,AMZN,Amazon\nCUSIP: 023135106,Sell,2.570737,$319.05,$820.19,$820.19
